Id,Start,Goal,Path Num,Steps,Time,
2,P,W,5,11,4.017,
3,3,W,13,51,0.632,
3,D,W,13,12,1.167,
2,2,W,6,14,0.119,
2,P,W,6,11,0.683,
3,3,W,14,15,0.149,
3,D,W,14,12,0.681,
2,2,W,7,20,0.311,
2,P,W,7,18,0.969,
4,4,W,10,53,6.975,
4,A,W,10,12,7.524,
4,4,W,11,34,0.33,
4,A,W,11,12,1.879,
1,1,H,3,39,3.457,
1,C,H,3,53,11.917,
2,2,W,8,30,0.387,
2,P,W,8,11,2.937,
1,1,H,4,14,0.246,
1,C,H,4,17,0.899,
4,4,W,12,12,0.229,
4,A,W,12,18,1.841,
2,2,W,9,15,0.261,
2,P,W,9,11,0.874,
4,4,W,13,16,0.142,
4,A,W,13,18,3.975,
4,4,W,14,51,0.618,
4,A,W,14,16,1.245,
2,2,W,10,37,4.467,
2,P,W,10,23,5.313,
4,4,W,15,15,0.333,
4,A,W,15,16,0.917,
3,3,W,15,60,10.097,
3,D,W,15,14,10.644,
4,4,W,16,71,0.704,
4,A,W,16,12,1.252,
4,4,W,17,16,0.135,
4,A,W,17,16,0.713,
4,4,W,18,20,0.222,
4,A,W,18,16,0.818,
2,2,W,11,39,2.341,
2,P,W,11,21,6.065,
4,4,W,19,21,3.361,
4,A,W,19,25,4.061,
4,4,W,20,25,2.339,
4,A,W,20,12,2.894,
1,1,H,5,68,11.058,
1,C,H,5,56,16.367,
3,3,W,16,28,13.726,
3,D,W,16,14,14.276,
2,2,W,12,53,6.71,
2,P,W,12,11,9.29,
2,2,W,13,24,2.407,
2,P,W,13,13,3.064,
3,3,W,17,112,4.246,
3,D,W,17,23,4.891,
3,3,W,18,29,3.285,
3,D,W,18,12,3.824,
2,2,W,14,23,3.312,
2,P,W,14,12,6.899,
1,1,H,6,66,6.062,
1,C,H,6,43,15.055,
1,1,H,7,66,2.701,
1,C,H,7,15,3.294,
1,1,H,8,23,0.233,
1,C,H,8,16,0.848,
3,3,W,19,71,6.052,
3,D,W,19,12,7.6,
3,3,W,20,51,0.475,
3,D,W,20,12,1.01,
2,2,W,15,55,7.6,
2,P,W,15,27,10.257,
2,2,W,16,21,3.195,
2,P,W,16,16,3.925,
2,2,W,17,37,0.32,
2,P,W,17,11,3.911,
2,2,W,18,16,0.12,
2,P,W,18,14,0.72,
1,1,H,9,43,10.57,
1,C,H,9,57,14.714,
2,2,W,19,69,0.57,
2,P,W,19,11,6.15,
2,2,W,20,36,0.38,
2,P,W,20,24,2.98,
1,1,H,10,80,12.76,
1,C,H,10,18,13.412,
1,1,H,11,32,0.289,
1,C,H,11,37,4.246,
1,1,H,12,25,3.27,
1,C,H,12,17,3.922,
1,1,H,13,28,0.24,
1,C,H,13,53,1.167,
1,1,H,14,41,0.315,
1,C,H,14,24,1.061,
1,1,H,15,28,0.213,
1,C,H,15,40,3.033,
1,1,H,16,32,2.418,
1,C,H,16,19,3.057,
1,1,H,17,27,2.272,
1,C,H,17,18,2.924,
1,1,H,18,23,1.216,
1,C,H,18,23,1.845,
1,1,H,19,38,3.334,
1,C,H,19,21,4.017,
1,1,H,20,108,16.278,
1,C,H,20,24,17.047,
ALL,NA,NA,NA,NA,144.413,
