Id,Start,Goal,Path Num,Steps,Time,
2,2,W,9,29,3.381,
2,P,W,9,19,5.01,
2,2,W,10,17,0.196,
2,P,W,10,11,0.73,
4,4,W,8,27,7.338,
4,A,W,8,12,7.879,
4,4,W,9,24,0.224,
4,A,W,9,17,0.89,
3,3,W,10,55,12.933,
3,D,W,10,14,13.481,
3,3,W,11,12,0.123,
3,D,W,11,12,1.674,
3,3,W,12,17,0.201,
3,D,W,12,12,0.733,
2,2,W,11,51,7.615,
2,P,W,11,11,8.175,
2,2,W,12,19,0.15,
2,P,W,12,11,0.686,
2,2,W,13,51,0.622,
2,P,W,13,13,1.245,
1,1,H,4,72,27.285,
1,C,H,4,13,28.845,
3,3,W,13,61,4.93,
3,D,W,13,14,6.494,
2,2,W,14,35,2.285,
2,P,W,14,11,2.849,
5,5,W,9,29,3.514,
5,R,W,9,68,17.77,
5,5,W,10,42,0.461,
5,R,W,10,10,1.047,
4,4,W,10,56,15.066,
4,A,W,10,12,15.618,
5,5,W,11,58,0.807,
5,R,W,11,18,1.569,
3,3,W,14,21,2.458,
3,D,W,14,12,5.053,
4,4,W,11,31,0.695,
4,A,W,11,13,1.279,
5,5,W,12,31,1.117,
5,R,W,12,12,1.66,
3,3,W,15,23,1.359,
3,D,W,15,12,1.892,
1,1,H,5,49,3.662,
1,C,H,5,1948,12.631,
3,3,W,16,18,3.282,
3,D,W,16,12,3.818,
5,5,W,13,12,0.161,
5,R,W,13,42,5.256,
3,3,W,17,43,0.315,
3,D,W,17,14,1.974,
5,5,W,14,23,3.417,
5,R,W,14,18,4.036,
3,3,W,18,31,2.556,
3,D,W,18,12,3.086,
4,4,W,12,32,10.488,
4,A,W,12,12,11.04,
4,4,W,13,47,0.456,
4,A,W,13,19,1.089,
4,4,W,14,14,0.13,
4,A,W,14,17,0.735,
2,2,W,15,154,17.779,
2,P,W,15,11,18.361,
3,3,W,19,58,3,
3,D,W,19,12,3.532,
2,2,W,16,12,0.172,
2,P,W,16,33,0.982,
3,3,W,20,16,0.164,
3,D,W,20,12,1.71,
1,1,H,6,76,3.715,
1,C,H,6,91,11.068,
2,2,W,17,60,0.48,
2,P,W,17,13,3.148,
5,5,W,15,30,4.436,
5,R,W,15,28,8.363,
4,4,W,15,27,5.428,
4,A,W,15,21,6.034,
2,2,W,18,49,2.405,
2,P,W,18,11,2.941,
2,2,W,19,33,0.24,
2,P,W,19,25,6.011,
2,2,W,20,42,1.303,
2,P,W,20,29,2.143,
4,4,W,16,60,8.597,
4,A,W,16,13,10.196,
5,5,W,16,34,9.435,
5,R,W,16,19,12.085,
5,5,W,17,40,2.467,
5,R,W,17,11,3.019,
5,5,W,18,33,0.284,
5,R,W,18,12,0.825,
1,1,H,7,82,16.945,
1,C,H,7,40,19.767,
1,1,H,8,18,0.241,
1,C,H,8,20,0.837,
5,5,W,19,33,2.263,
5,R,W,19,12,2.806,
5,5,W,20,42,0.838,
5,R,W,20,10,1.383,
4,4,W,17,58,8.99,
4,A,W,17,32,10.78,
4,4,W,18,31,0.418,
4,A,W,18,19,1.056,
4,4,W,19,113,5.332,
4,A,W,19,15,6.956,
4,4,W,20,50,0.47,
4,A,W,20,16,1.05,
1,1,H,9,56,10.861,
1,C,H,9,23,13.536,
1,1,H,10,41,3.594,
1,C,H,10,12,4.136,
1,1,H,11,24,0.22,
1,C,H,11,22,0.82,
1,1,H,12,117,13.283,
1,C,H,12,12,13.816,
1,1,H,13,21,3.205,
1,C,H,13,12,3.748,
1,1,H,14,35,0.496,
1,C,H,14,22,1.097,
1,1,H,15,145,36.887,
1,C,H,15,12,37.463,
1,1,H,16,11,0.12,
1,C,H,16,13,0.694,
1,1,H,17,30,2.381,
1,C,H,17,12,2.981,
1,1,H,18,54,7.66,
1,C,H,18,23,8.292,
1,1,H,19,19,3.224,
1,C,H,19,13,3.8,
1,1,H,20,29,6.4,
1,C,H,20,13,6.981,
ALL,NA,NA,NA,NA,182.883,
