Id,Start,Goal,Path Num,Steps,Time,
3,P,W,14,13,1.879,
3,3,W,15,29,0.645,
3,P,W,15,13,1.277,
4,4,W,20,83,2.203,
4,A,W,20,21,2.858,
3,3,W,16,31,0.565,
3,P,W,16,11,1.104,
1,1,H,10,71,7.018,
1,C,H,10,17,7.628,
1,1,H,11,25,3.288,
1,C,H,11,26,3.963,
3,3,W,17,89,8.9,
3,P,W,17,11,9.439,
1,1,H,12,52,8.659,
1,C,H,12,17,9.251,
1,1,H,13,38,1.379,
1,C,H,13,19,3.056,
3,3,W,18,59,11.705,
3,P,W,18,13,12.326,
3,3,W,19,33,7.308,
3,P,W,19,13,10.934,
3,3,W,20,55,2.62,
3,P,W,20,11,3.161,
1,1,H,14,60,22.771,
1,C,H,14,32,25.667,
1,1,H,15,41,6.427,
1,C,H,15,23,11.207,
1,1,H,16,28,0.277,
1,C,H,16,36,3.044,
1,1,H,17,45,0.421,
1,C,H,17,17,1.013,
1,1,H,18,35,6.349,
1,C,H,18,14,6.929,
1,1,H,19,24,3.3,
1,C,H,19,64,6.441,
1,1,H,20,32,3.394,
1,C,H,20,17,4.103,
ALL,NA,NA,NA,NA,161.787,
